time,FOL_X,FOL_Y,FOL_Z,FOR_X,FOR_Y,FOR_Z,FVL_X,FVL_Y,FVL_Z,FVR_X,FVR_Y,FVR_Z,EOL,EOR,PPLX,PPLY,PPRX,PPRY,AOIName,PCL_X,PCL_Y,PCL_Z,PCR_X,PCR_Y,PCR_Z
264.637634,-3.739603,2.644954,1.045306,-4.025298,-3.075346,1.048856,0.933456,0.343094,-0.104568,0.956207,0.267593,-0.118484,0.947819,0.926352,0.605909,0.381196,0.150002,0.336901,NULL,7.705790,49.921036,81.142967,0.773998,7.766676,-2.946569
264.659851,-3.739664,2.645001,1.045517,-4.025298,-3.075369,1.049060,0.929489,0.354462,-0.101883,0.956192,0.267532,-0.118820,0.947469,0.946620,0.609614,0.382146,0.150002,0.336936,NULL,7.714928,49.878296,81.148705,0.762569,7.815833,-2.974946
264.682068,-3.739543,2.644905,1.046372,-4.025456,-3.075459,1.049712,0.931625,0.352554,-0.088043,0.953461,0.276672,-0.119843,0.950529,0.945583,0.609614,0.387191,0.152688,0.336901,NULL,7.712629,49.845985,81.150101,0.685400,7.856316,-3.020730
264.704285,-3.740068,2.644570,1.046971,-4.025660,-3.075597,1.050665,0.924118,0.376846,-0.063141,0.955505,0.267990,-0.123184,0.979904,0.953374,0.618615,0.395555,0.150307,0.336709,NULL,7.713758,49.806774,81.153984,0.624258,7.868610,-3.082397
264.726501,-3.736476,2.643137,1.047780,-4.025298,-3.075745,1.050880,0.947296,0.302643,-0.104950,0.956482,0.267532,-0.116348,0.938915,0.967259,0.594868,0.383937,0.150307,0.339023,NULL,7.709723,49.760845,81.155754,0.591636,7.878411,-3.114228
264.748718,-3.737813,2.643147,1.048650,-4.025148,-3.075585,1.051679,0.944992,0.315491,-0.086227,0.957642,0.263336,-0.116501,0.956787,0.967607,0.600392,0.388874,0.148990,0.339672,NULL,7.702095,49.723469,81.157074,0.547323,7.909748,-3.161946
264.770935,-3.738407,2.642889,1.048660,-4.025074,-3.075746,1.053235,0.942383,0.326294,-0.073639,0.956650,0.269012,-0.111572,0.950422,0.972503,0.604142,0.393154,0.150763,0.342283,NULL,7.698602,49.678246,81.171379,0.442947,7.992892,-3.253550
264.793152,-3.738948,2.642731,1.048718,-4.025074,-3.075931,1.054446,0.940491,0.331558,-0.074234,0.955994,0.271545,-0.110947,0.946278,0.977332,0.605803,0.393154,0.151637,0.343424,NULL,7.684085,49.641708,81.190590,0.295991,8.065039,-3.391964
264.815369,-3.738930,2.641173,1.048886,-4.025148,-3.076271,1.054645,0.941818,0.324020,-0.089310,0.956055,0.274445,-0.103058,0.935645,0.978324,0.604119,0.388874,0.152751,0.345885,NULL,7.650332,49.614468,81.211891,0.199018,8.118000,-3.500652
264.837585,-3.738974,2.640733,1.048863,-4.025456,-3.077995,1.054965,0.938797,0.331558,-0.093231,0.953323,0.283722,-0.103149,0.952019,0.978823,0.606816,0.387645,0.156705,0.345912,NULL,7.628503,49.593300,81.233887,0.156986,8.214005,-3.554556
﻿264.859802,-3.739084,2.640700,1.048860,-4.025635,-3.079026,1.055313,0.936829,0.338272,-0.089005,0.953949,0.283035,-0.099274,1.000000,1.000000,0.609180,0.388874,0.157297,0.347365,NULL,7.601922,49.564644,81.262398,0.156947,8.355596,-3.626755
264.882019,-3.739359,2.640700,1.049042,-4.026152,-3.079277,1.055519,0.936447,0.338562,-0.091843,0.951767,0.291779,-0.094696,0.943565,0.971126,0.609180,0.388124,0.160014,0.348738,NULL,7.562740,49.545200,81.280350,0.122189,8.475048,-3.723367
264.904236,-3.739347,2.640767,1.049286,-4.027458,-3.079500,1.055899,0.940796,0.327423,-0.087677,0.950363,0.296982,-0.092712,0.954736,0.988705,0.605739,0.389559,0.161691,0.349297,NULL,7.513444,49.535442,81.308990,0.060021,8.595219,-3.804736
264.926453,-3.739359,2.640923,1.049313,-4.027555,-3.079500,1.056781,0.937393,0.337601,-0.085449,0.950256,0.296967,-0.093887,0.970396,0.990521,0.609180,0.390025,0.161691,0.349635,NULL,7.466976,49.518284,81.341003,0.085128,8.724364,-3.878877
264.948669,-3.739668,2.641058,1.049313,-4.028719,-3.079500,1.056924,0.942780,0.325623,-0.071609,0.951477,0.293945,-0.090851,0.958649,0.985437,0.605739,0.394195,0.160847,0.350546,NULL,7.417225,49.510769,81.372887,0.151954,8.884819,-3.891612
264.970886,-3.739668,2.641361,1.049571,-4.028817,-3.079399,1.058096,0.948822,0.307526,-0.071655,0.951828,0.292191,-0.092880,0.979866,0.989418,0.599756,0.394195,0.160271,0.350882,NULL,7.378385,49.496048,81.408707,0.190893,9.105967,-3.913951
264.993103,-3.739099,2.641963,1.049571,-4.028923,-3.078833,1.058096,0.953140,0.293854,-0.071732,0.952271,0.292786,-0.086243,0.985692,0.999807,0.594820,0.394195,0.160047,0.352895,NULL,7.359935,49.489193,81.443672,0.125792,9.352756,-3.997293
265.015320,-3.738166,2.643320,1.049670,-4.029058,-3.077451,1.058096,0.945236,0.315628,-0.083023,0.952255,0.293152,-0.085205,0.986921,0.988569,0.599756,0.391690,0.159121,0.353202,NULL,7.330162,49.495220,81.468674,0.039557,9.575126,-4.075485
265.037537,-3.737779,2.643720,1.049670,-4.028942,-3.076645,1.058049,0.949234,0.305023,-0.076782,0.954803,0.284592,-0.085587,0.974465,0.985899,0.596274,0.393602,0.156066,0.353227,NULL,7.301342,49.481670,81.491440,0.021531,9.759910,-4.119799
265.059753,-3.737720,2.645401,1.049664,-4.028752,-3.076126,1.057988,0.948013,0.306122,-0.086899,0.956757,0.277878,-0.085938,0.983019,0.978352,0.594820,0.390435,0.153757,0.353227,NULL,7.277616,49.480228,81.509964,0.055456,9.917645,-4.182498
265.081970,-3.737059,2.646553,1.049664,-4.028484,-3.075414,1.057988,0.944229,0.311279,-0.107346,0.956879,0.277390,-0.086212,0.997435,0.980724,0.594820,0.384117,0.153081,0.353227,NULL,7.256864,49.476128,81.521835,0.124640,10.018794,-4.241276
265.104187,-3.736498,2.647742,1.049713,-4.027774,-3.073738,1.058049,0.942749,0.312149,-0.117264,0.956757,0.278702,-0.083282,0.985792,0.995058,0.593757,0.381160,0.152207,0.354252,NULL,7.232464,49.470661,81.540977,0.175000,10.116869,-4.352250
265.126404,-3.736290,2.648610,1.050385,-4.027514,-3.072479,1.059360,0.940979,0.314926,-0.123932,0.956802,0.276657,-0.089310,0.993874,0.982722,0.593757,0.379587,0.150671,0.353515,NULL,7.209671,49.447899,81.563988,0.198338,10.215612,-4.491611
265.148621,-3.735475,2.649498,1.051192,-4.027070,-3.071613,1.060805,0.942276,0.310089,-0.126221,0.957489,0.275055,-0.086761,1.000000,1.000000,0.591494,0.379540,0.149583,0.355517,NULL,7.177192,49.441700,81.586845,0.233982,10.321542,-4.617682
265.170837,-3.735075,2.649855,1.051584,-4.026836,-3.071457,1.061415,0.948410,0.290634,-0.126617,0.958633,0.270905,-0.087280,1.000000,1.000000,0.585214,0.379540,0.148288,0.355939,NULL,7.155790,49.433788,81.605072,0.296859,10.445223,-4.736760
265.193054,-3.734720,2.650208,1.052267,-4.026415,-3.071175,1.061874,0.948685,0.291153,-0.123367,0.958481,0.270981,-0.088699,1.000000,1.000000,0.585214,0.381160,0.148095,0.355939,NULL,7.138506,49.424385,81.633095,0.381598,10.627760,-4.841258
265.215271,-3.734105,2.650830,1.052905,-4.026146,-3.070726,1.062625,0.949402,0.291763,-0.116165,0.959076,0.269592,-0.086426,1.000000,1.000000,0.585214,0.383733,0.147372,0.357277,NULL,7.109955,49.416122,81.673775,0.440598,10.808050,-4.969493
265.237488,-3.733186,2.651303,1.052994,-4.025932,-3.070596,1.062881,0.951324,0.286850,-0.112579,0.960251,0.265213,-0.086929,1.000000,1.000000,0.583378,0.385003,0.146030,0.357447,NULL,7.081635,49.391903,81.707825,0.502262,10.985867,-5.103524
265.259705,-3.732599,2.654765,1.056803,-4.024524,-3.069618,1.066216,0.937119,0.316864,-0.146286,0.961319,0.259781,-0.091492,0.987508,0.957223,0.588897,0.378447,0.143762,0.359007,NULL,7.056254,49.366760,81.741791,0.565327,11.152490,-5.259864
265.281921,-3.715576,2.688591,1.074478,-4.010809,-3.043022,1.079215,0.982254,0.151840,-0.109985,0.981140,0.162582,-0.104523,0.885942,0.863279,0.513199,0.403286,0.096235,0.368434,NULL,7.027916,49.310173,81.768181,0.584486,11.323722,-5.457642
265.304138,-3.713243,2.684864,1.096282,-4.010365,-3.043126,1.098997,0.981430,0.159927,-0.105835,0.978531,0.183746,-0.093231,0.660784,0.788106,0.520312,0.423480,0.102466,0.387089,NULL,7.001788,49.252617,81.790649,0.556077,11.517584,-5.717645
265.326355,-3.712084,2.682503,1.102229,-4.010950,-3.048516,1.100569,0.979126,0.178635,-0.096878,0.977737,0.187317,-0.094513,0.484535,0.743681,0.528526,0.431662,0.107500,0.387783,NULL,6.978574,49.193035,81.824768,0.514387,11.717476,-6.033880
265.348572,-3.715878,2.668143,1.106227,-4.011603,-3.058499,1.100345,0.978317,0.172562,-0.114441,0.975647,0.192688,-0.104782,0.513703,0.736835,0.538578,0.429332,0.116450,0.384344,NULL,6.957480,49.132439,81.856842,0.446747,11.990848,-6.405299
265.370789,-3.719525,2.663080,1.104559,-4.016461,-3.065517,1.097626,0.947815,0.254593,-0.191895,0.969818,0.228348,-0.085464,0.592541,0.788875,0.565513,0.404368,0.131935,0.386927,NULL,6.927592,49.057453,81.882271,0.408656,12.213737,-6.782668
265.393005,-3.716608,2.661897,1.102409,-4.021018,-3.068711,1.094724,0.972916,0.176758,-0.148941,0.967529,0.245163,-0.061356,0.723535,0.859801,0.543714,0.415946,0.139238,0.391068,NULL,6.899249,48.982536,81.897644,0.395310,12.343224,-7.176934
265.415222,-3.718926,2.660062,1.102222,-4.021002,-3.074165,1.093246,0.976166,0.192703,-0.099792,0.969070,0.241394,-0.051208,0.755332,0.880859,0.551526,0.431228,0.142277,0.393091,NULL,6.870002,48.891224,81.917183,0.354630,12.448600,-7.592824
265.437439,-3.722087,2.660468,1.102455,-4.023062,-3.078124,1.091629,0.979568,0.199554,-0.024902,0.967499,0.248718,-0.045380,0.790572,0.903083,0.555960,0.454417,0.147369,0.393192,NULL,6.827311,48.802155,81.940849,0.312974,12.562042,-8.017309
265.459656,-3.726302,2.659337,1.087672,-4.025295,-3.071779,1.095949,0.973267,0.229095,0.016205,0.953003,0.301956,-0.024460,0.849692,0.934807,0.566224,0.454540,0.158065,0.401799,NULL,6.796967,48.726803,81.962875,0.293119,12.672910,-8.427996
265.481873,-3.723546,2.656238,1.087022,-4.023931,-3.074622,1.093723,0.965302,0.243820,-0.093369,0.960495,0.276932,-0.026962,0.903983,0.965150,0.569191,0.421259,0.152950,0.399864,NULL,6.757521,48.636909,81.989098,0.199785,12.821343,-8.861552
265.504089,-3.720551,2.653427,1.087672,-4.026464,-3.077577,1.092444,0.971115,0.215164,-0.103012,0.956284,0.291870,-0.017960,0.899331,0.974207,0.562669,0.418104,0.159532,0.401033,NULL,6.716519,48.530529,82.022789,0.025196,12.990705,-9.316438
265.526306,-3.725774,2.650580,1.088350,-4.029375,-3.083963,1.090781,0.962509,0.266724,-0.049088,0.955948,0.293488,-0.002991,1.000000,1.000000,0.582800,0.436620,0.164899,0.403815,NULL,6.679596,48.440266,82.045753,-0.170966,13.176056,-9.771768
265.548523,-3.729639,2.651036,1.087779,-4.027335,-3.084526,1.089157,0.941666,0.335999,-0.018860,0.959763,0.279953,-0.021362,1.000000,1.000000,0.605389,0.446560,0.161276,0.397478,NULL,6.628800,48.351772,82.078644,-0.360860,13.397231,-10.174434
265.570740,-3.728523,2.648950,1.086995,-4.028821,-3.087453,1.087265,0.948257,0.316437,-0.025513,0.958542,0.284729,-0.010803,1.000000,1.000000,0.600850,0.443046,0.164897,0.398858,NULL,6.586720,48.260284,82.116600,-0.577487,13.606712,-10.582059
265.592957,-3.725084,2.644238,1.086032,-4.029293,-3.088823,1.085757,0.975632,0.217865,0.025879,0.958878,0.283615,-0.010376,1.000000,1.000000,0.575874,0.457625,0.165592,0.397752,NULL,6.534190,48.154984,82.148941,-0.792460,13.806113,-10.992481
265.615173,-3.739352,2.642575,1.082510,-4.028505,-3.089407,1.084807,0.915863,0.401413,-0.006226,0.960800,0.276520,-0.019791,1.000000,1.000000,0.634995,0.445154,0.163920,0.394390,NULL,6.496946,48.076973,82.186470,-1.008083,14.016039,-11.399494
265.637390,-3.738301,2.638642,1.078592,-4.028995,-3.089539,1.084435,0.883224,0.449265,-0.134354,0.958145,0.285385,-0.021912,1.000000,1.000000,0.649156,0.400337,0.166560,0.393253,NULL,6.464297,47.981922,82.214081,-1.229111,14.207435,-11.762952
265.659607,-3.729174,2.637175,1.076148,-4.029293,-3.089664,1.084169,0.945587,0.317749,-0.069824,0.956955,0.288666,-0.029968,1.000000,1.000000,0.608664,0.420553,0.167557,0.390527,NULL,6.424482,47.887634,82.240173,-1.506052,14.376858,-12.132075
265.681824,-3.731874,2.633534,1.074495,-4.031319,-3.096283,1.080179,0.941681,0.326721,-0.080322,0.957260,0.288467,-0.020248,1.000000,1.000000,0.614311,0.415581,0.172512,0.390099,NULL,6.396309,47.805683,82.264481,-1.806021,14.561566,-12.511388
265.704041,-3.729540,2.633157,1.073439,-4.031377,-3.096913,1.079044,0.958618,0.279556,-0.053696,0.955917,0.291504,-0.035126,1.000000,1.000000,0.600400,0.422932,0.173774,0.384709,NULL,6.372186,47.737141,82.291481,-2.017534,14.759581,-12.828292
265.726257,-3.727309,2.629849,1.072160,-4.031031,-3.100023,1.078009,0.962021,0.265823,-0.061905,0.960083,0.278183,-0.028992,1.000000,1.000000,0.598487,0.419628,0.172307,0.386060,NULL,6.340877,47.668209,82.323288,-2.183600,14.935744,-13.050100
265.748474,-3.728430,2.605275,1.085046,-4.040964,-3.117946,1.092975,0.982788,0.161911,0.088852,0.941177,0.337860,0.001282,1.000000,1.000000,0.594826,0.479343,0.203631,0.404830,NULL,6.313766,47.615074,82.340843,-2.368221,15.064534,-13.262703
265.770691,-3.729837,2.605466,1.084566,-4.040874,-3.119608,1.093189,0.973282,0.225372,0.043610,0.944824,0.327026,0.018616,1.000000,1.000000,0.612721,0.465650,0.201856,0.410394,NULL,6.283519,47.579212,82.348557,-2.543536,15.161386,-13.434332
265.792908,-3.725272,2.608435,1.082413,-4.040673,-3.119647,1.093370,0.982681,0.182404,0.032562,0.945389,0.325790,0.008530,1.000000,1.000000,0.595543,0.459341,0.201448,0.407523,NULL,6.265139,47.553577,82.365540,-2.632460,15.289767,-13.538516
265.815125,-3.724826,2.608965,1.080898,-4.040276,-3.118875,1.092834,0.981628,0.185013,0.046402,0.944839,0.327454,0.004395,1.000000,1.000000,0.596337,0.462604,0.201311,0.405901,NULL,6.232029,47.528706,82.392059,-2.655897,15.446971,-13.525006
265.837341,-3.740108,2.608129,1.082256,-4.039565,-3.117951,1.090044,0.923004,0.366379,0.117477,0.947479,0.319626,0.010101,1.000000,1.000000,0.661844,0.489798,0.198336,0.405696,NULL,6.195990,47.521042,82.409401,-2.738000,15.570726,-13.547509
265.859558,-3.729863,2.610373,1.079356,-4.039232,-3.117452,1.088715,0.963821,0.264526,0.032242,0.947495,0.319717,0.004044,1.000000,1.000000,0.620095,0.457507,0.197886,0.402704,NULL,6.164597,47.526344,82.431114,-2.853601,15.725348,-13.585989
265.881775,-3.722243,2.608398,1.078816,-4.037838,-3.113487,1.090190,0.979019,0.195892,-0.055939,0.948181,0.317673,-0.002686,1.000000,1.000000,0.595857,0.428559,0.194253,0.402029,NULL,6.126349,47.533092,82.447136,-2.902588,15.830390,-13.605779
265.903992,-3.723866,2.610089,1.080066,-4.037238,-3.112756,1.090262,0.983307,0.179611,0.028534,0.949326,0.314240,-0.001007,1.000000,1.000000,0.592760,0.455963,0.192729,0.402845,NULL,6.084541,47.523670,82.460129,-2.903128,15.902797,-13.568471
265.926208,-3.722809,2.610554,1.079337,-4.037357,-3.112059,1.090706,0.983002,0.181076,0.029877,0.948776,0.315933,-0.000107,1.000000,1.000000,0.592760,0.455963,0.192695,0.403332,NULL,6.039475,47.527527,82.487534,-2.909636,15.992313,-13.574311
265.948425,-3.732636,2.617917,1.082817,-4.034500,-3.108173,1.092267,0.903946,0.427460,0.011765,0.955811,0.293777,0.009644,1.000000,1.000000,0.667207,0.456266,0.183398,0.408298,NULL,5.991801,47.547058,82.517876,-2.889828,16.073792,-13.547845
265.970642,-3.715273,2.624521,1.077225,-4.034955,-3.107436,1.091133,0.979431,0.180878,0.089401,0.957306,0.288574,0.016266,1.000000,1.000000,0.582699,0.473302,0.181366,0.409357,NULL,5.947827,47.548306,82.546715,-2.857184,16.187521,-13.513492
﻿265.992859,-3.727858,2.623322,1.080304,-4.033498,-3.105174,1.091652,0.935043,0.345673,0.078720,0.955933,0.293533,0.001297,1.000000,1.000000,0.637300,0.474724,0.180982,0.405400,NULL,5.892499,47.535870,82.573975,-2.875825,16.314829,-13.520330
266.015076,-3.720301,2.624876,1.078519,-4.033600,-3.103861,1.092004,0.974335,0.219971,0.047485,0.956039,0.292908,0.013077,1.000000,1.000000,0.593180,0.460947,0.179892,0.409201,NULL,5.856949,47.532120,82.607552,-2.936999,16.475010,-13.597350
266.037292,-3.722255,2.622046,1.082780,-4.033401,-3.103359,1.092030,0.915344,0.380707,-0.131104,0.955933,0.293304,0.012619,1.000000,1.000000,0.640973,0.409604,0.179620,0.409105,NULL,5.810512,47.517857,82.625923,-2.980380,16.640854,-13.659358
266.059509,-3.711273,2.628655,1.078461,-4.033331,-3.102788,1.092006,0.977081,0.212631,-0.008347,0.956100,0.292709,0.012650,1.000000,1.000000,0.585090,0.444074,0.179021,0.409105,NULL,5.764782,47.503567,82.641846,-3.008447,16.776419,-13.705884
266.081726,-3.712367,2.629022,1.078999,-4.033241,-3.101697,1.092008,0.963791,0.266602,-0.000366,0.956741,0.290756,0.010101,1.000000,1.000000,0.602261,0.447974,0.177611,0.408350,NULL,5.734385,47.483383,82.660835,-3.025643,16.900818,-13.772955
266.103943,-3.712801,2.629051,1.078888,-4.033206,-3.100241,1.092149,0.967819,0.251389,0.010666,0.957291,0.288834,0.012527,1.000000,1.000000,0.597846,0.451017,0.175973,0.409201,NULL,5.709100,47.477291,82.682899,-3.019509,17.000607,-13.846424
266.126160,-3.712801,2.630165,1.078934,-4.032935,-3.098619,1.092162,0.974258,0.224564,0.019470,0.956924,0.289810,0.016891,1.000000,1.000000,0.588740,0.453211,0.175059,0.410551,NULL,5.692350,47.469723,82.698845,-3.037635,17.042181,-13.920011
266.148376,-3.721057,2.632523,1.082759,-4.032143,-3.097037,1.092503,0.941162,0.331757,0.064240,0.957275,0.288406,0.020554,1.000000,1.000000,0.623835,0.471886,0.173483,0.412061,NULL,5.680055,47.448456,82.695541,-3.029688,17.063513,-13.961678
266.170593,-3.713771,2.635094,1.082487,-4.031398,-3.095770,1.093393,0.974747,0.213211,0.066315,0.957474,0.287567,0.022888,1.000000,1.000000,0.583216,0.470584,0.172307,0.413615,NULL,5.670791,47.459126,82.695862,-3.007473,17.068218,-13.965458
266.192810,-3.713365,2.635773,1.083028,-4.031097,-3.094560,1.094484,0.967957,0.241333,0.069290,0.956528,0.290680,0.023438,1.000000,1.000000,0.591841,0.472623,0.172307,0.414648,NULL,5.650698,47.459057,82.686623,-3.031401,17.071230,-13.976529
266.215027,-3.715540,2.639742,1.089710,-4.030241,-3.092027,1.096578,0.962418,0.252426,0.100037,0.954803,0.296234,0.024033,1.000000,1.000000,0.594208,0.488129,0.172033,0.416550,NULL,5.646273,47.453419,82.679077,-3.099725,17.059025,-14.025221
266.237244,-3.713809,2.641310,1.090100,-4.030150,-3.089749,1.098116,0.964905,0.250809,0.077667,0.954437,0.297287,0.025238,1.000000,1.000000,0.591140,0.481319,0.170642,0.418097,NULL,5.642267,47.446217,82.677063,-3.154533,17.047394,-14.067904
266.259460,-3.704190,2.643540,1.089941,-4.030057,-3.089496,1.099663,0.981400,0.181580,0.062195,0.955093,0.293671,0.039124,1.000000,1.000000,0.566445,0.476037,0.169522,0.423621,NULL,5.629071,47.457668,82.681129,-3.208593,17.055384,-14.095096
266.281677,-3.707303,2.644458,1.091885,-4.029641,-3.087233,1.103378,0.975327,0.206787,0.077194,0.956680,0.287567,0.045242,1.000000,1.000000,0.574481,0.482560,0.166134,0.428568,NULL,5.624029,47.465462,82.689003,-3.247625,17.069679,-14.134123
266.303894,-3.702655,2.652050,1.088110,-4.026239,-3.079924,1.098738,0.974960,0.200134,0.096832,0.962128,0.270828,0.030792,1.000000,1.000000,0.566326,0.485361,0.155581,0.421090,NULL,5.619412,47.471035,82.704475,-3.276157,17.083839,-14.190307
266.326111,-3.705753,2.639333,1.078256,-4.026416,-3.085231,1.084172,0.980316,0.169861,0.100464,0.962830,0.270081,-0.002319,1.000000,1.000000,0.566851,0.477730,0.158985,0.399493,NULL,5.596426,47.468632,82.711838,-3.261284,17.137005,-14.254126
266.348328,-3.705170,2.638117,1.065538,-4.027907,-3.087821,1.072852,0.967056,0.251358,-0.040207,0.965149,0.261505,-0.008469,1.000000,1.000000,0.586600,0.423557,0.158310,0.388584,NULL,5.585398,47.473534,82.738586,-3.217390,17.220034,-14.319200
266.370544,-3.703272,2.642246,1.064955,-4.027020,-3.088536,1.071216,0.973251,0.229141,-0.016571,0.967102,0.253525,-0.020721,1.000000,1.000000,0.576718,0.430369,0.156485,0.383945,NULL,5.581878,47.473019,82.774712,-3.177579,17.389565,-14.400210
266.392761,-3.701904,2.644603,1.067914,-4.027020,-3.088106,1.071054,0.952682,0.278946,-0.120728,0.966949,0.254562,-0.014252,1.000000,1.000000,0.586747,0.401711,0.156485,0.385726,NULL,5.567380,47.462151,82.802406,-3.096920,17.514215,-14.470481
266.414978,-3.697675,2.649636,1.066446,-4.026851,-3.085962,1.071135,0.974442,0.207672,-0.085480,0.965958,0.258240,-0.014908,1.000000,1.000000,0.561749,0.409855,0.155931,0.385545,NULL,5.551171,47.466419,82.840302,-2.998028,17.581554,-14.503047
266.437195,-3.697972,2.650108,1.066563,-4.026686,-3.085065,1.071257,0.970047,0.232727,-0.069458,0.965515,0.259979,-0.012772,1.000000,1.000000,0.569410,0.415496,0.155763,0.386285,NULL,5.525592,47.441799,82.872108,-2.928869,17.652172,-14.549789
266.459412,-3.698795,2.650343,1.066833,-4.026610,-3.084663,1.071318,0.971039,0.231888,-0.057281,0.966217,0.257355,-0.013000,1.000000,1.000000,0.569410,0.419312,0.154710,0.386295,NULL,5.492098,47.438023,82.904785,-2.915920,17.739052,-14.626047
266.481628,-3.702419,2.652754,1.066788,-4.026484,-3.084467,1.071387,0.960190,0.277420,-0.032562,0.966766,0.255539,-0.005615,1.000000,1.000000,0.582030,0.428062,0.154076,0.388624,NULL,5.462869,47.419968,82.926605,-2.909324,17.856949,-14.678332
